geneName	comGeneName	iE4	iE5	iE6	iE7	iE8	iE9	iE10	iE11	iE14	iE15	iE18	iE19	iE21	iE22	iE23	iE25	iE30	iE35	iE39	iE48	iE50	iE51	iE52	iE55	iE57	iE58	iE59	iE62	iE65	iE69	iE73	iE74	iE75	iE77	iE78	iE79	iE80	iE82	iE83	iE84	iE86	iE87	iE88	iE91	iE92	iE93	iE94	iE95
SUT024	SUT024	0.753815045176432	0.636633175598346	2.2008539259016	0	0	0	9.80262160881877	1.3524680287669	0	0	0	0	0	0	0	0	0	0	3.12174755705009	0	0	0.871502776899369	0	0	1.57045044858424	0	0	19.010940302004	2.55732911492901	6.89655671945397	0	0	0	1.03890982251996	0.473741534431481	0	0	0.937951752592337	0	0.779240668940604	1.27985020674847	0	0	0.141663434028046	3.74054719717603	0	2.14076773186569	0
YBR297W	MAL33	0	0.636633175598346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01406447278966	0	0	0	0.463932019599124	0.785225224292122	0	0	0	1.0229316459716	0	0	3.18649486481325	0	0	0	0	0	0	0	0	0	0.325937932533585	0	0	0	0	0	0
YCL064C	CHA1	2.26144513552929	0.636633175598346	4.40170785180319	1.70104159486021	4.31334617898712	1.0136536711909	0	0	2.13546101395724	2.72148710081339	3.289075353009	3.65299343591403	5.95389345460834	0	2.13188700410519	0	1.35813095916316	2.12761883242816	3.12174755705009	6.08438683673795	0	1.74300555379874	9.01531047106972	2.78359211759475	2.35567567287637	0.841770247672104	0.992727533484992	0	2.04586329194321	6.89655671945397	0	0	0.861911369521251	0	6.15863994760925	0.924535822984857	0.476527265242523	2.81385525777701	0	0	2.55970041349695	2.93344139280227	0	1.27497090625241	1.87027359858801	0	7.49268706152991	0
YCL061C	MRC1	3.01526018070573	1.27326635119669	0	0	4.31334617898712	1.52048050678635	0	0	0.889775422482185	0	1.9734452118054	1.82649671795701	0	0	0.532971751026297	2.96791085585853	0	1.06380941621408	0	0	2.45226305616449	0.871502776899369	0.901531047106972	0.773220032665207	3.14090089716849	0	0	6.33698010066798	2.04586329194321	6.89655671945397	0	1.59324743240663	0.861911369521251	0	1.42122460329444	4.62267911492429	0.476527265242523	1.87590350518467	3.0173684507537	0	1.27985020674847	0.325937932533585	1.61275440496768	0.849980604168275	0	0.840098874569555	0	2.49698852512266
YCL059C	KRR1	1.50763009035286	1.90989952679504	2.2008539259016	3.40208318972042	2.87556411932475	2.53413417797724	3.26754053627292	2.70493605753379	4.44887711241093	0	1.9734452118054	0	1.19077869092167	1.42441699411526	0.532971751026297	0	4.07439287748949	4.25523766485633	3.12174755705009	1.01406447278966	0.980905222465796	0	2.70459314132092	2.6289481110617	3.14090089716849	2.52531074301631	2.97818260045498	6.33698010066798	4.60319240687222	0	1.52608078754676	0	2.58573410856375	4.15563929007984	5.68489841317777	7.39628658387886	2.38263632621262	7.50361402073869	0	0.779240668940604	1.27985020674847	3.25937932533585	0	2.26661494444873	0	4.20049437284777	2.14076773186569	0
YCL058C, YCL057C-A	FYV5, YCL057C-A	5.27670531623502	9.54949763397519	8.80341570360639	4.25260398715052	11.502256477299	7.09557569833628	3.26754053627292	5.40987211506759	3.55910168992874	6.35013656856457	3.289075353009	7.30598687182805	8.33545083645168	5.69766797646106	4.79674575923667	2.96791085585853	1.35813095916316	4.25523766485633	6.24349511410017	4.05625789115863	3.43316827863029	6.10051943829558	4.50765523553486	8.04148833971815	10.2079279157976	1.68354049534421	3.97091013393997	25.3479204026719	5.62612405284382	10.344835079181	5.08693595848919	9.55948459443976	6.03337958664876	3.11672946755988	3.78993227545185	3.69814329193943	8.57749077436542	6.56566226814636	0	4.67544401364363	3.83955062024542	3.25937932533585	9.6765264298061	4.81655675695356	3.74054719717603	4.20049437284777	5.35191932966422	9.98795410049063
YCL056C	YCL056C	0	0	0	0	0	0.506826835595449	0	0	0.355910168992874	0.907162366937797	0	0	2.38155738184334	0	0.532971751026297	0	0	1.06380941621408	3.12174755705009	0	0	0	0	0.309288013066083	0.785225224292122	0	0	0	0.511465822985802	3.44827835972699	0	3.18649486481325	0.861911369521251	0	0.473741534431481	0.924535822984857	0.476527265242523	0.937951752592337	0	0	0	0.651875865067171	0	0.708317170140229	0	0	0	0
CUT459	CUT459	0	1.27326635119669	0	0	0	0	0	0	0.177955084496437	0.907162366937797	0	0	0	1.42441699411526	0.532971751026297	0	0	0	3.12174755705009	1.01406447278966	0	0	0	0.154644006533041	0	0	0.992727533484992	0	0	3.44827835972699	0	0	0	1.03890982251996	0	0.924535822984857	0.476527265242523	1.87590350518467	0	0	0	0.325937932533585	0	0.283326868056092	0	0	0	0
CUT460	CUT460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CUT461	CUT461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CUT462	CUT462	0	0.636633175598346	0	1.70104159486021	0	0	0	0	0	0	0.6578150706018	1.82649671795701	0	1.42441699411526	0	0	0	0	0	0	0	0.871502776899369	0	0	0.785225224292122	0	0	0	0	0	0	0	0.861911369521251	1.03890982251996	0.473741534431481	1.84907164596971	0	0	0	0	0	0	1.61275440496768	0	1.87027359858801	0	1.07038386593284	0
YCL052C	PBN1	0	0.636633175598346	0	0	0	1.0136536711909	3.26754053627292	1.3524680287669	1.4236406759715	0	0.6578150706018	3.65299343591403	1.19077869092167	2.84883398823053	0	0	0	0	3.12174755705009	0	1.47135783369869	0	1.80306209421394	0.773220032665207	1.57045044858424	0	0.992727533484992	0	0.511465822985802	0	1.52608078754676	0	0	2.07781964503992	0	3.69814329193943	0.476527265242523	0	0	0	0	1.30375173013434	1.61275440496768	1.13330747222437	0	0.840098874569555	0	0
YCL050C	APA1	9.04578054211718	5.09306540478677	0	4.25260398715052	0	6.58874886274084	0	4.05740408630069	3.91501185892161	6.35013656856457	5.2625205648144	1.82649671795701	5.95389345460834	4.27325098234579	7.46160451436816	0	4.07439287748949	4.25523766485633	9.36524267115026	2.02812894557932	5.88543133479478	7.84352499209432	2.70459314132092	3.71145615679299	1.57045044858424	7.57593222904894	4.96363766742496	0	7.16052152180122	0	7.12171034188486	3.18649486481325	1.7238227390425	2.07781964503992	9.9485722230611	4.62267911492429	6.1948544481528	1.87590350518467	0	3.89620334470302	2.55970041349695	4.23719312293661	0	4.39156645486942	1.87027359858801	7.56088987112599	5.35191932966422	4.99397705024531
YCL049C	YCL049C	0	0.636633175598346	0	0	0	0	0	0	0.177955084496437	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80306209421394	0.309288013066083	0	0	0	0	0	0	0	0	0	0	0.473741534431481	0	0	0	0	0.779240668940604	0	0.325937932533585	0	0.141663434028046	0	0	1.07038386593284	0
YCL047C	YCL047C	0	1.27326635119669	0	1.70104159486021	0	1.52048050678635	0	1.3524680287669	0.177955084496437	0	0.6578150706018	0	0	1.42441699411526	0.532971751026297	0	0	1.06380941621408	0	2.02812894557932	0.490452611232898	0.871502776899369	0	0.618576026132166	1.57045044858424	0.841770247672104	0	0	1.0229316459716	0	0.508693595848919	0	0.861911369521251	0	0	0	0	0	0	0	1.27985020674847	0.325937932533585	1.61275440496768	0.424990302084137	0	0	0	0
YCL045C	YCL045C	0.753815045176432	0.636633175598346	0	0.850520797430105	0	2.0273073423818	0	0	1.06773050697862	2.72148710081339	1.3156301412036	3.65299343591403	1.19077869092167	2.84883398823053	1.06594350205259	2.96791085585853	0	0	3.12174755705009	2.02812894557932	0.980905222465796	1.74300555379874	0.901531047106972	1.8557280783965	1.57045044858424	3.36708099068842	0	0	2.55732911492901	0	0.508693595848919	0	0	1.03890982251996	0.473741534431481	1.84907164596971	0.953054530485046	0.937951752592337	0	1.55848133788121	1.27985020674847	1.30375173013434	4.83826321490305	1.27497090625241	0	1.68019774913911	0	0
YCL044C	MGR1	0.753815045176432	0.636633175598346	0	0.850520797430105	0	0	0	0	0.711820337985748	0.907162366937797	0	0	0	0	1.59891525307889	0	0	0	3.12174755705009	1.01406447278966	0.490452611232898	0.871502776899369	1.80306209421394	0.773220032665207	0	0	0	0	0	0	0.508693595848919	0	0.861911369521251	2.07781964503992	0	0.924535822984857	0.476527265242523	0	0	0.779240668940604	0	0.651875865067171	0	0.708317170140229	0	1.68019774913911	1.07038386593284	0
YCL043C, YCL041C	PDI1, YCL041C	8.29196549694075	8.2762312827785	8.80341570360639	2.55156239229031	8.62669235797424	6.58874886274084	0	8.11480817260138	6.94024829536104	9.07162366937797	9.867226059027	7.30598687182805	14.28934429106	4.27325098234579	7.99457626539445	13.3555988513634	6.79065479581582	5.31904708107041	9.36524267115026	7.0984513095276	3.92362088986318	12.2010388765912	12.6214346594976	8.66006436585032	3.92612612146061	8.41770247672104	9.92727533484992	6.33698010066798	9.71785063673023	3.44827835972699	8.1390975335827	1.59324743240663	5.17146821712751	6.23345893511976	8.05360608533517	7.39628658387886	5.71832718291028	3.75180701036935	9.0521053522611	6.23392535152483	3.83955062024542	8.47438624587322	4.83826321490305	5.80820079514988	7.48109439435205	6.72079099655644	3.21115159779853	9.98795410049063
YCL038C	ATG22	0.753815045176432	0.636633175598346	0	0	0	0	0	1.3524680287669	0.533865253489311	0	0	0	1.19077869092167	0	0.532971751026297	0	0	0	0	0	0	0	0	0.773220032665207	0	0	0	0	0	0	1.01738719169784	1.59324743240663	0	0	0.473741534431481	0.924535822984857	1.90610906097009	0.937951752592337	0	0.779240668940604	0	0.325937932533585	0	0	3.74054719717603	0.840098874569555	0	0
YCL037C	SRO9	0	1.90989952679504	4.40170785180319	3.40208318972042	0	0.506826835595449	6.53508107254585	1.3524680287669	0.889775422482185	1.81432473387559	1.9734452118054	1.82649671795701	1.19077869092167	1.42441699411526	2.13188700410519	1.48395542792927	0	0	6.24349511410017	1.01406447278966	0.490452611232898	0.871502776899369	5.40918628264183	2.16501609146258	1.57045044858424	0.841770247672104	0	0	1.0229316459716	0	0.508693595848919	0	2.58573410856375	1.03890982251996	2.84244920658888	0.924535822984857	0.953054530485046	0.937951752592337	0	1.55848133788121	0	2.2815655277351	1.61275440496768	1.8416246423646	0	0	2.14076773186569	4.99397705024531
YCL035C	GRX1	0.753815045176432	4.45643222918842	0	3.40208318972042	1.43778205966237	0.506826835595449	0	1.3524680287669	2.49137118295012	2.72148710081339	1.9734452118054	3.65299343591403	1.19077869092167	2.84883398823053	1.06594350205259	4.4518662837878	1.35813095916316	0	3.12174755705009	1.01406447278966	1.96181044493159	1.74300555379874	1.80306209421394	2.93823612412779	3.14090089716849	0.841770247672104	0.992727533484992	0	2.04586329194321	0	1.01738719169784	1.59324743240663	0.861911369521251	3.11672946755988	1.42122460329444	2.77360746895457	0.953054530485046	0.937951752592337	3.0173684507537	0	5.1194008269939	2.93344139280227	0	2.12495151042069	1.87027359858801	1.68019774913911	1.07038386593284	0
YCL033C	YCL033C	0.753815045176432	0	0	0.850520797430105	0	0	0	0	0	0	0	0	0	0	0.532971751026297	0	0	0	0	0	0	0	2.70459314132092	0	0.785225224292122	0	0	0	0	0	0	0	0.861911369521251	0	0.473741534431481	0	0	1.87590350518467	0	0	0	0.325937932533585	0	0.141663434028046	0	0	1.07038386593284	0
YCL031C	RRP7	5.27670531623502	3.81979905359008	2.2008539259016	2.55156239229031	5.75112823864949	2.53413417797724	0	1.3524680287669	5.33865253489311	2.72148710081339	3.9468904236108	3.65299343591403	7.14467214553001	0	6.39566101231556	4.4518662837878	2.71626191832633	5.31904708107041	3.12174755705009	6.08438683673795	1.96181044493159	1.74300555379874	3.60612418842789	4.17538817639212	0.785225224292122	5.05062148603262	3.97091013393997	0	3.06879493791481	0	2.54346797924459	7.96623716203314	1.7238227390425	1.03890982251996	2.84244920658888	3.69814329193943	2.85916359145514	1.87590350518467	6.0347369015074	1.55848133788121	3.83955062024542	2.60750346026868	1.61275440496768	3.82491271875724	1.87027359858801	1.68019774913911	3.21115159779853	2.49698852512266
YCL030C	HIS4	1.50763009035286	0	0	0.850520797430105	0	0	0	0	0.889775422482185	0	2.6312602824072	3.65299343591403	1.19077869092167	0	1.06594350205259	0	0	1.06380941621408	0	0	0.490452611232898	1.74300555379874	0	0.618576026132166	1.57045044858424	0.841770247672104	0	6.33698010066798	0	6.89655671945397	0.508693595848919	4.77974229721988	0	0	0.947483068862961	0	0.476527265242523	0.937951752592337	0	0.779240668940604	1.27985020674847	0.651875865067171	0	0.566653736112183	1.87027359858801	0	0	0
YCL029C	BIK1	0	1.27326635119669	0	0	1.43778205966237	0	3.26754053627292	1.3524680287669	0.533865253489311	0	0	0	0	0	0	0	0	0	0	0	0	0	0.901531047106972	0.463932019599124	0	0	0	0	0	0	0.508693595848919	0	0	0	0.473741534431481	0.924535822984857	0.953054530485046	0.937951752592337	0	0	3.83955062024542	0.325937932533585	0	1.13330747222437	0	0.840098874569555	0	0
YCL026C-B	HBN1	0	0.636633175598346	0	0	0	0	0	0	0.355910168992874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01738719169784	0	0	0	0	0	0.476527265242523	0	0	0	0	0	1.61275440496768	0.283326868056092	0	0	0	0
YCL025C	AGP1	0	0.636633175598346	0	0.850520797430105	0	0.506826835595449	6.53508107254585	0	0.177955084496437	0	0	0	2.38155738184334	1.42441699411526	0.532971751026297	0	0	0	0	2.02812894557932	1.47135783369869	1.74300555379874	1.80306209421394	0.773220032665207	0.785225224292122	0	0	6.33698010066798	0.511465822985802	0	0	0	0	0	0	0	0.953054530485046	1.87590350518467	0	1.55848133788121	1.27985020674847	0.651875865067171	0	0.849980604168275	0	0	1.07038386593284	0
YCL017C	NFS1	1.50763009035286	0	0	1.70104159486021	1.43778205966237	2.53413417797724	0	0	1.95750592946081	0.907162366937797	3.9468904236108	0	0	4.27325098234579	1.59891525307889	1.48395542792927	1.35813095916316	1.06380941621408	0	3.04219341836897	0.490452611232898	0.871502776899369	0.901531047106972	4.4846761894582	2.35567567287637	0.841770247672104	5.95636520090995	0	1.0229316459716	3.44827835972699	1.01738719169784	6.37298972962651	0	5.1945491125998	2.84244920658888	1.84907164596971	1.42958179572757	2.81385525777701	0	1.55848133788121	5.1194008269939	1.62968966266793	1.61275440496768	2.54994181250482	3.74054719717603	4.20049437284777	3.21115159779853	0
YCL016C	DCC1	2.26144513552929	0.636633175598346	0	0	0	0.506826835595449	0	0	0.533865253489311	0.907162366937797	0	0	0	0	0	0	0	0	3.12174755705009	0	0.490452611232898	0	0.901531047106972	0.154644006533041	0.785225224292122	0.841770247672104	0	0	1.0229316459716	0	0.508693595848919	1.59324743240663	0	0	0.473741534431481	0	0	0.937951752592337	0	0.779240668940604	2.55970041349695	0.325937932533585	0	0	0	0	0	0
YCL012C	YCL012C	0.753815045176432	1.27326635119669	2.2008539259016	0.850520797430105	4.31334617898712	1.52048050678635	0	2.70493605753379	1.4236406759715	0	1.9734452118054	1.82649671795701	2.38155738184334	0	0	2.96791085585853	0	1.06380941621408	0	4.05625789115863	1.47135783369869	0	1.80306209421394	1.54644006533041	2.35567567287637	0	0	12.673960201336	1.0229316459716	3.44827835972699	0.508693595848919	0	2.58573410856375	3.11672946755988	1.89496613772592	0	1.90610906097009	1.87590350518467	0	1.55848133788121	0	1.30375173013434	0	1.69996120833655	0	0.840098874569555	2.14076773186569	4.99397705024531
YCL011C	GBP2	0.753815045176432	1.90989952679504	2.2008539259016	0	0	2.0273073423818	3.26754053627292	2.70493605753379	1.24568559147506	4.53581183468898	1.3156301412036	0	2.38155738184334	2.84883398823053	0.532971751026297	1.48395542792927	5.43252383665266	1.06380941621408	0	2.02812894557932	3.92362088986318	2.61450833069811	2.70459314132092	3.24752413719387	3.14090089716849	0	0.992727533484992	6.33698010066798	3.58026076090061	0	2.03477438339568	11.1527320268464	0.861911369521251	2.07781964503992	2.3687076721574	1.84907164596971	0.476527265242523	0.937951752592337	3.0173684507537	0	0	2.2815655277351	4.83826321490305	3.54158585070114	1.87027359858801	2.52029662370866	4.28153546373138	2.49698852512266
YCL010C	SGF29	0.753815045176432	0	0	0	0	0	0	0	0.177955084496437	0	0.6578150706018	0	0	0	0	0	0	0	0	0	0.490452611232898	0	1.80306209421394	0.309288013066083	0	0	0	0	0.511465822985802	0	0	0	0.861911369521251	0	0	0	0.476527265242523	0.937951752592337	0	0	1.27985020674847	0	0	0.283326868056092	0	0	0	0
YCL009C	ILV6	7.53815045176432	7.63959810718015	4.40170785180319	10.2062495691613	8.62669235797424	6.58874886274084	3.26754053627292	6.76234014383449	5.87251778838242	2.72148710081339	5.2625205648144	14.6119737436561	4.76311476368667	1.42441699411526	9.06051976744705	7.41977713964633	4.07439287748949	7.44666591349857	3.12174755705009	10.1406447278966	5.39497872356188	6.10051943829558	3.60612418842789	10.5157924442468	5.49657657004485	5.05062148603262	4.96363766742496	0	5.62612405284382	6.89655671945397	4.57824236264027	4.77974229721988	6.03337958664876	9.35018840267963	8.05360608533517	4.62267911492429	6.67138171339532	8.44156577333103	6.0347369015074	3.89620334470302	7.67910124049084	7.82251038080605	9.6765264298061	9.34978664585102	1.87027359858801	6.72079099655644	3.21115159779853	7.49096557536797
YCL008C	STP22	3.76907522588216	1.90989952679504	2.2008539259016	4.25260398715052	0	3.04096101357269	3.26754053627292	4.05740408630069	1.95750592946081	2.72148710081339	1.3156301412036	3.65299343591403	0	1.42441699411526	2.13188700410519	2.96791085585853	1.35813095916316	1.06380941621408	0	5.07032236394829	0.980905222465796	0.871502776899369	2.70459314132092	3.24752413719387	3.92612612146061	0.841770247672104	1.98545506696998	0	1.53439746895741	0	3.05216157509351	0	1.7238227390425	5.1945491125998	1.42122460329444	0	3.81221812194018	4.68975876296168	3.0173684507537	0.779240668940604	2.55970041349695	4.23719312293661	3.22550880993537	3.96657615278528	1.87027359858801	2.52029662370866	0	2.49698852512266
snR43	SNR43	0	0	0	0	0	0	0	0	0.177955084496437	0.907162366937797	0.6578150706018	0	0	0	0	0	0	0	0	0	0	0	0	0.309288013066083	1.57045044858424	0	0.992727533484992	0	0	0	0.508693595848919	0	0	0	0	0	0	0	0	0	1.27985020674847	0.325937932533585	0	0.283326868056092	0	0	0	0
YCL002C	YCL002C	0.753815045176432	0.636633175598346	0	0.850520797430105	0	1.0136536711909	0	0	1.06773050697862	0.907162366937797	1.3156301412036	1.82649671795701	1.19077869092167	0	0	0	0	1.06380941621408	0	1.01406447278966	0	0.871502776899369	0.901531047106972	1.39179605879737	2.35567567287637	0	0	0	1.0229316459716	0	0.508693595848919	0	0	2.07781964503992	1.89496613772592	0	0.476527265242523	0.937951752592337	0	0	0	0	1.61275440496768	0.283326868056092	0	0	1.07038386593284	0
SUT455	SUT455	0	0	0	0	0	0	3.26754053627292	0	0	0	0.6578150706018	0	1.19077869092167	0	0	0	0	0	0	0	0.490452611232898	0	0	0.309288013066083	0	0	0	6.33698010066798	0	0	0	1.59324743240663	0	0	0.473741534431481	0	0	0	0	0	1.27985020674847	0	0	0.424990302084137	0	0	0	0
SUT456	SUT456	0	0	0	0	0	0.506826835595449	0	0	0	0	0	0	0	0	0	1.48395542792927	0	0	0	0	0	0	0	0.154644006533041	0.785225224292122	0	0	0	0	0	0	0	0	1.03890982251996	0	0	0	0	0	0.779240668940604	1.27985020674847	0	0	0	0	0	0	0
YCR002C	CDC10	3.01526018070573	0.636633175598346	0	0.850520797430105	2.87556411932475	2.0273073423818	0	1.3524680287669	1.95750592946081	0	1.3156301412036	1.82649671795701	3.57233607276501	0	2.13188700410519	0	4.07439287748949	4.25523766485633	0	0	0.980905222465796	0.871502776899369	0.901531047106972	2.47430410452866	0.785225224292122	0.841770247672104	1.98545506696998	0	0.511465822985802	0	1.01738719169784	0	1.7238227390425	2.07781964503992	1.89496613772592	0	0	1.87590350518467	3.0173684507537	0	1.27985020674847	1.30375173013434	1.61275440496768	0.849980604168275	3.74054719717603	2.52029662370866	0	2.49698852512266
CUT463	CUT463	0	0	0	0	0	0	0	0	0	0.907162366937797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.511465822985802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YCR004C	YCP4	3.76907522588216	6.36633175598346	4.40170785180319	0.850520797430105	8.62669235797424	5.06826835595449	0	1.3524680287669	6.05047287287886	3.62864946775119	1.9734452118054	7.30598687182805	4.76311476368667	0	2.13188700410519	2.96791085585853	2.71626191832633	2.12761883242816	0	2.02812894557932	2.94271566739739	4.35751388449684	11.7199036123906	4.02074416985908	3.92612612146061	3.36708099068842	8.93454780136493	0	4.60319240687222	3.44827835972699	1.52608078754676	3.18649486481325	5.17146821712751	6.23345893511976	5.68489841317777	2.77360746895457	6.1948544481528	6.56566226814636	3.0173684507537	3.11696267576242	3.83955062024542	2.93344139280227	1.61275440496768	2.83326868056092	3.74054719717603	0	2.14076773186569	0
YCR005C	CIT2	0	1.27326635119669	0	0	0	1.52048050678635	0	1.3524680287669	0.177955084496437	0.907162366937797	2.6312602824072	0	1.19077869092167	1.42441699411526	0	0	0	1.06380941621408	0	0	1.47135783369869	1.74300555379874	0	2.93823612412779	0.785225224292122	0	0.992727533484992	0	0.511465822985802	3.44827835972699	0	1.59324743240663	0	0	0	0	0	0.937951752592337	0	0.779240668940604	1.27985020674847	0	0	0.708317170140229	1.87027359858801	0.840098874569555	0	2.49698852512266
